-1.0000000000000000000e+00,2.3326295096680388451e+09
-9.9899949974987489743e-01,2.3045992464634742737e+09
-9.9799899949974990587e-01,2.2768874425030398369e+09
-9.9699849924962480330e-01,2.2494906875706877708e+09
-9.9599799899949970072e-01,2.2224056057512044907e+09
-9.9499749874937470917e-01,2.1956288551073842049e+09
-9.9399699849924960660e-01,2.1691571273600735664e+09
-9.9299649824912461504e-01,2.1429871475710508823e+09
-9.9199599799899951247e-01,2.1171156738285973072e+09
-9.9099549774887440989e-01,2.0915394969359455109e+09
-9.8999499749874941834e-01,2.0662554401023755074e+09
-9.8899449724862431577e-01,2.0412603586370599270e+09
-9.8799399699849921319e-01,2.0165511396456263065e+09
-9.8699349674837422164e-01,1.9921247017293362617e+09
-9.8599299649824911906e-01,1.9679779946869735718e+09
-9.8499249624812401649e-01,1.9441079992193176746e+09
-9.8399199599799902494e-01,1.9205117266362619400e+09
-9.8299149574787392236e-01,1.8971862185664620399e+09
-9.8199099549774881979e-01,1.8741285466696188450e+09
-9.8099049524762382823e-01,1.8513358123512501717e+09
-9.7998999499749872566e-01,1.8288051464800136089e+09
-9.7898949474737373411e-01,1.8065337091075158119e+09
-9.7798899449724863153e-01,1.7845186891906154156e+09
-9.7698849424712352896e-01,1.7627573043161885738e+09
-9.7598799399699853740e-01,1.7412468004283108711e+09
-9.7498749374687343483e-01,1.7199844515579051971e+09
-9.7398699349674833226e-01,1.6989675595547370911e+09
-9.7298649324662334070e-01,1.6781934538218481541e+09
-9.7198599299649823813e-01,1.6576594910522856712e+09
-9.7098549274637313555e-01,1.6373630549682464600e+09
-9.6998499249624814400e-01,1.6173015560624907017e+09
-9.6898449224612304143e-01,1.5974724313420686722e+09
-9.6798399199599804987e-01,1.5778731440743601322e+09
-9.6698349174587294730e-01,1.5585011835353410244e+09
-9.6598299149574784472e-01,1.5393540647601356506e+09
-9.6498249124562285317e-01,1.5204293282957630157e+09
-9.6398199099549775060e-01,1.5017245399561026096e+09
-9.6298149074537264802e-01,1.4832372905790805817e+09
-9.6198099049524765647e-01,1.4649651957859899998e+09
-9.6098049024512255389e-01,1.4469058957429797649e+09
-9.5997998999499745132e-01,1.4290570549247028828e+09
-9.5897948974487245977e-01,1.4114163618800494671e+09
-9.5797898949474735719e-01,1.3939815290000030994e+09
-9.5697848924462236564e-01,1.3767502922875885963e+09
-9.5597798899449726306e-01,1.3597204111298599243e+09
-9.5497748874437216049e-01,1.3428896680719721317e+09
-9.5397698849424716894e-01,1.3262558685932641029e+09
-9.5297648824412206636e-01,1.3098168408853509426e+09
-9.5197598799399696379e-01,1.2935704356322510242e+09
